website,datetime,hop,vpn,ip,speed1,speed2,speed3
shopee.sg,2023-10-09 12:39:43,10,malaysia,143.92.108.176,6.372,36.648,
shopee.sg,2023-10-09 12:39:43,10.1,malaysia,143.92.108.190,7.840,,
shopee.sg,2023-10-09 12:39:43,11,malaysia,143.92.108.183,7.714,,
shopee.sg,2023-10-09 12:39:43,11.1,malaysia,143.92.108.175,6.890,,
shopee.sg,2023-10-09 12:39:43,11.2,malaysia,143.92.108.183,7.262,,
shopee.my,2023-10-09 12:40:16,1,malaysia,10.119.0.18,8.210,4.253,4.128
shopee.my,2023-10-09 12:40:16,2,malaysia,10.172.1.113,6.502,4.529,3.261
shopee.my,2023-10-09 12:40:16,3,malaysia,10.172.1.9,187.404,3.268,4.250
shopee.my,2023-10-09 12:40:16,4,malaysia,10.0.202.253,6.698,4.712,8.024
shopee.my,2023-10-09 12:40:16,5,malaysia,202.161.43.227,21.183,44.238,20.220
shopee.my,2023-10-09 12:40:16,6,malaysia,202.161.59.5,7.430,4.722,5.256
shopee.my,2023-10-09 12:40:16,7,malaysia,203.116.191.217,6.742,6.236,5.307
shopee.my,2023-10-09 12:40:16,9,malaysia,143.92.96.48,154.831,4.658,
shopee.my,2023-10-09 12:40:16,9.1,malaysia,143.92.96.52,6.207,,
shopee.my,2023-10-09 12:40:16,10,malaysia,143.92.108.154,37.074,,
shopee.my,2023-10-09 12:40:16,10.1,malaysia,143.92.108.152,6.446,,
shopee.my,2023-10-09 12:40:16,10.2,malaysia,143.92.108.158,7.129,,
shopee.my,2023-10-09 12:40:16,11,malaysia,143.92.108.153,10.762,,
shopee.my,2023-10-09 12:40:16,11.1,malaysia,143.92.108.159,9.948,,
shopee.my,2023-10-09 12:40:16,11.2,malaysia,143.92.108.157,8.966,,
shopee.ph,2023-10-09 12:40:48,1,malaysia,10.119.0.18,10.012,3.226,3.270
shopee.ph,2023-10-09 12:40:48,2,malaysia,10.172.1.113,11.062,5.242,7.254
shopee.ph,2023-10-09 12:40:48,3,malaysia,10.172.1.9,4.513,4.835,5.208
shopee.ph,2023-10-09 12:40:48,4,malaysia,10.0.202.253,6.988,3.240,5.307
shopee.ph,2023-10-09 12:40:48,5,malaysia,202.161.43.227,36.225,23.703,22.244
shopee.ph,2023-10-09 12:40:48,6,malaysia,202.161.59.5,7.635,4.781,5.211
shopee.ph,2023-10-09 12:40:48,7,malaysia,203.116.191.217,34.577,5.389,6.376
shopee.ph,2023-10-09 12:40:48,9,malaysia,143.92.96.48,20.767,,
shopee.ph,2023-10-09 12:40:48,9.1,malaysia,143.92.96.52,6.683,,
shopee.ph,2023-10-09 12:40:48,9.2,malaysia,143.92.96.48,4.669,,
shopee.ph,2023-10-09 12:40:48,10,malaysia,143.92.108.168,7.877,,
shopee.ph,2023-10-09 12:40:48,10.1,malaysia,143.92.108.182,6.347,,
shopee.ph,2023-10-09 12:40:48,10.2,malaysia,143.92.108.166,7.464,,
shopee.ph,2023-10-09 12:40:48,11,malaysia,143.92.108.175,7.526,,
shopee.ph,2023-10-09 12:40:48,11.1,malaysia,143.92.108.185,8.360,,
shopee.ph,2023-10-09 12:40:48,11.2,malaysia,143.92.108.179,260.952,,
shopee.co.id,2023-10-09 12:41:20,1,malaysia,10.119.0.18,32.391,3.976,3.583
shopee.co.id,2023-10-09 12:41:20,2,malaysia,10.172.1.113,8.270,5.440,5.117
shopee.co.id,2023-10-09 12:41:20,3,malaysia,10.172.1.9,8.369,5.865,4.979
shopee.co.id,2023-10-09 12:41:20,4,malaysia,10.0.202.253,6.902,5.328,4.809
shopee.co.id,2023-10-09 12:41:20,5,malaysia,202.161.43.227,23.915,18.700,52.074
shopee.co.id,2023-10-09 12:41:20,6,malaysia,202.161.59.5,6.389,5.689,5.606
shopee.co.id,2023-10-09 12:41:20,7,malaysia,203.116.191.217,7.052,7.128,7.246
shopee.co.id,2023-10-09 12:41:20,9,malaysia,143.92.96.48,42.686,,
shopee.co.id,2023-10-09 12:41:20,9.1,malaysia,143.92.96.52,6.010,,
shopee.co.id,2023-10-09 12:41:20,9.2,malaysia,143.92.96.48,8.033,,
shopee.co.id,2023-10-09 12:41:20,10,malaysia,143.92.108.176,7.744,5.556,
shopee.co.id,2023-10-09 12:41:20,10.1,malaysia,143.92.108.164,6.093,,
shopee.co.id,2023-10-09 12:41:20,11,malaysia,143.92.108.189,6.815,,
shopee.co.id,2023-10-09 12:41:20,11.1,malaysia,143.92.108.183,8.352,,
shopee.co.id,2023-10-09 12:41:20,11.2,malaysia,143.92.108.171,9.049,,
shopee.com,2023-10-09 12:41:54,1,malaysia,10.119.0.18,9.194,4.966,5.275
shopee.com,2023-10-09 12:41:54,2,malaysia,10.172.1.113,7.290,4.215,4.335
shopee.com,2023-10-09 12:41:54,3,malaysia,10.172.1.9,8.528,4.793,6.400
shopee.com,2023-10-09 12:41:54,4,malaysia,10.0.202.253,5.302,3.948,5.347
shopee.com,2023-10-09 12:41:54,5,malaysia,202.161.43.227,25.343,391.889,17.221
shopee.com,2023-10-09 12:41:54,6,malaysia,202.161.59.5,7.864,30.682,7.281
shopee.com,2023-10-09 12:41:54,7,malaysia,203.116.191.217,6.800,4.105,4.598
shopee.com,2023-10-09 12:41:54,9,malaysia,143.92.96.48,67.510,4.123,5.358
shopee.com,2023-10-09 12:41:54,10,malaysia,143.92.108.152,19.201,,
shopee.com,2023-10-09 12:41:54,10.1,malaysia,143.92.108.154,11.739,,
shopee.com,2023-10-09 12:41:54,10.2,malaysia,143.92.108.152,36.897,,
shopee.com,2023-10-09 12:41:54,11,malaysia,143.92.108.159,262.055,,
shopee.com,2023-10-09 12:41:54,11.1,malaysia,143.92.108.153,495.762,,
shopee.com,2023-10-09 12:41:54,11.2,malaysia,143.92.108.159,32.671,,
shopee.co.th,2023-10-09 12:42:26,1,malaysia,10.119.0.18,12.506,8.110,4.238
shopee.co.th,2023-10-09 12:42:26,2,malaysia,10.172.1.113,7.760,4.719,6.381
shopee.co.th,2023-10-09 12:42:26,3,malaysia,10.172.1.9,6.429,5.441,3.646
shopee.co.th,2023-10-09 12:42:26,4,malaysia,10.0.202.253,30.386,5.219,5.426
shopee.co.th,2023-10-09 12:42:26,5,malaysia,202.161.43.227,28.346,44.094,31.132
shopee.co.th,2023-10-09 12:42:26,6,malaysia,202.161.59.5,10.029,7.841,6.900
shopee.co.th,2023-10-09 12:42:26,7,malaysia,203.116.191.217,17.948,113.283,31.295
shopee.co.th,2023-10-09 12:42:26,9,malaysia,143.92.96.52,295.587,6.077,
shopee.co.th,2023-10-09 12:42:26,9.1,malaysia,143.92.96.48,9.461,,
shopee.co.th,2023-10-09 12:42:26,10,malaysia,143.92.108.172,15.930,,
shopee.co.th,2023-10-09 12:42:26,10.1,malaysia,143.92.108.180,9.150,,
shopee.co.th,2023-10-09 12:42:26,10.2,malaysia,143.92.108.164,8.011,,
shopee.co.th,2023-10-09 12:42:26,11,malaysia,143.92.108.173,7.806,,
shopee.co.th,2023-10-09 12:42:26,11.1,malaysia,143.92.108.167,30.642,6.641,
shopee.vn,2023-10-09 12:42:58,1,malaysia,10.119.0.18,7.335,5.453,4.882
shopee.vn,2023-10-09 12:42:58,2,malaysia,10.172.1.113,8.459,9.249,4.462
shopee.vn,2023-10-09 12:42:58,3,malaysia,10.172.1.9,7.544,8.694,5.095
shopee.vn,2023-10-09 12:42:58,4,malaysia,10.0.202.253,5.690,3.510,5.448
shopee.vn,2023-10-09 12:42:58,5,malaysia,202.161.43.227,38.941,35.838,362.279
shopee.vn,2023-10-09 12:42:58,6,malaysia,202.161.59.5,7.960,5.108,29.004
shopee.vn,2023-10-09 12:42:58,7,malaysia,203.116.191.217,10.614,3.715,6.618
shopee.vn,2023-10-09 12:42:58,9,malaysia,143.92.96.52,20.656,,
shopee.vn,2023-10-09 12:42:58,9.1,malaysia,143.92.96.48,7.116,17.415,
shopee.vn,2023-10-09 12:42:58,10,malaysia,143.92.108.180,7.214,,
shopee.vn,2023-10-09 12:42:58,10.1,malaysia,143.92.108.168,8.935,,
shopee.vn,2023-10-09 12:42:58,10.2,malaysia,143.92.108.178,7.215,,
shopee.vn,2023-10-09 12:42:58,11,malaysia,143.92.108.185,8.660,,
shopee.vn,2023-10-09 12:42:58,11.1,malaysia,143.92.108.169,30.463,,
shopee.vn,2023-10-09 12:42:58,11.2,malaysia,143.92.108.185,8.587,,
shopee.cn,2023-10-09 12:43:42,1,malaysia,10.119.0.18,12.842,4.434,3.772
shopee.cn,2023-10-09 12:43:42,2,malaysia,10.172.1.113,5.910,5.188,7.121
shopee.cn,2023-10-09 12:43:42,3,malaysia,10.172.1.9,6.565,4.797,3.376
shopee.cn,2023-10-09 12:43:42,4,malaysia,10.0.202.253,4.208,3.789,3.152
shopee.cn,2023-10-09 12:43:42,5,malaysia,202.161.43.227,44.869,21.168,20.575
shopee.cn,2023-10-09 12:43:42,6,malaysia,202.161.59.5,8.167,5.317,5.309
shopee.cn,2023-10-09 12:43:42,7,malaysia,203.116.191.217,7.791,30.065,4.198
shopee.cn,2023-10-09 12:43:42,9,malaysia,203.118.5.98,9.184,38.247,
shopee.cn,2023-10-09 12:43:42,9.1,malaysia,203.118.4.136,11.753,,
shopee.cn,2023-10-09 12:43:42,10,malaysia,27.111.228.228,10.650,9.582,7.348
shopee.cn,2023-10-09 12:43:42,11,malaysia,223.120.2.109,45.571,,
shopee.cn,2023-10-09 12:43:42,11.1,malaysia,223.120.2.17,68.945,,
shopee.cn,2023-10-09 12:43:42,11.2,malaysia,223.120.2.109,43.369,,
shopee.cn,2023-10-09 12:43:42,12,malaysia,223.120.2.2,51.802,,
shopee.cn,2023-10-09 12:43:42,12.1,malaysia,223.120.2.10,51.315,,
shopee.cn,2023-10-09 12:43:42,12.2,malaysia,223.120.2.6,74.807,,
shopee.cn,2023-10-09 12:43:42,13,malaysia,221.183.68.125,65.288,,
shopee.cn,2023-10-09 12:43:42,13.1,malaysia,221.183.55.58,139.216,51.220,
shopee.cn,2023-10-09 12:43:42,14,malaysia,221.183.92.17,82.021,,
shopee.cn,2023-10-09 12:43:42,14.1,malaysia,221.183.92.21,50.530,378.519,
shopee.cn,2023-10-09 12:43:42,15,malaysia,221.183.89.246,55.620,,
shopee.cn,2023-10-09 12:43:42,15.1,malaysia,221.183.89.242,51.632,,
shopee.cn,2023-10-09 12:43:42,15.2,malaysia,221.183.89.246,370.959,,
shopee.cn,2023-10-09 12:43:42,16,malaysia,221.183.59.154,51.308,,
shopee.cn,2023-10-09 12:43:42,16.1,malaysia,221.183.59.158,62.652,,
shopee.cn,2023-10-09 12:43:42,17,malaysia,120.241.50.130,81.216,,
shopee.cn,2023-10-09 12:43:42,17.1,malaysia,120.241.50.138,79.128,,
shopee.cn,2023-10-09 12:43:42,17.2,malaysia,120.241.50.94,60.253,,
shopback.sg,2023-10-09 12:43:47,1,malaysia,10.119.0.18,34.527,5.443,5.126
shopback.sg,2023-10-09 12:43:47,2,malaysia,10.172.1.113,10.007,3.594,3.156
shopback.sg,2023-10-09 12:43:47,3,malaysia,10.172.1.9,4.499,4.561,4.355
shopback.sg,2023-10-09 12:43:47,4,malaysia,10.0.202.253,5.494,6.069,5.609
shopback.sg,2023-10-09 12:43:47,5,malaysia,202.161.43.227,22.096,18.379,20.946
shopback.sg,2023-10-09 12:43:47,6,malaysia,202.161.59.5,8.806,5.454,4.069
shopback.sg,2023-10-09 12:43:47,7,malaysia,203.116.191.217,31.510,11.567,7.265
shopback.sg,2023-10-09 12:43:47,9,malaysia,203.118.6.198,9.007,7.397,41.862
shopback.sg,2023-10-09 12:43:47,10,malaysia,162.158.160.230,13.852,7.866,13.973
shopback.sg,2023-10-09 12:43:47,11,malaysia,162.158.168.2,13.974,,
shopback.sg,2023-10-09 12:43:47,11.1,malaysia,162.158.104.3,13.810,,
shopback.sg,2023-10-09 12:43:47,11.2,malaysia,162.158.168.2,21.102,,
shopback.sg,2023-10-09 12:43:47,12,malaysia,104.26.7.84,30.873,6.563,6.962
shopback.my,2023-10-09 12:43:52,1,malaysia,10.119.0.18,14.133,16.313,5.664
shopback.my,2023-10-09 12:43:52,2,malaysia,10.172.1.113,9.963,6.312,4.054
shopback.my,2023-10-09 12:43:52,3,malaysia,10.172.1.9,40.934,3.982,4.962
shopback.my,2023-10-09 12:43:52,4,malaysia,10.0.202.253,7.354,12.121,6.867
shopback.my,2023-10-09 12:43:52,5,malaysia,202.161.43.227,68.910,239.800,25.653
shopback.my,2023-10-09 12:43:52,6,malaysia,202.161.59.5,33.349,8.507,4.706
shopback.my,2023-10-09 12:43:52,7,malaysia,203.116.191.217,7.599,7.761,11.202
shopback.my,2023-10-09 12:43:52,9,malaysia,203.118.6.198,189.570,27.591,11.511
shopback.my,2023-10-09 12:43:52,10,malaysia,162.158.160.230,12.051,9.196,9.338
shopback.my,2023-10-09 12:43:52,11,malaysia,162.158.160.19,8.695,,
shopback.my,2023-10-09 12:43:52,11.1,malaysia,162.158.104.3,32.734,,
shopback.my,2023-10-09 12:43:52,11.2,malaysia,172.70.144.3,11.912,,
shopback.my,2023-10-09 12:43:52,12,malaysia,104.26.12.174,7.655,7.880,7.478
shopback.ph,2023-10-09 12:43:57,1,malaysia,10.119.0.18,10.616,6.176,6.231
shopback.ph,2023-10-09 12:43:57,2,malaysia,10.172.1.113,26.809,11.204,4.500
shopback.ph,2023-10-09 12:43:57,3,malaysia,10.172.1.9,6.990,5.985,6.038
shopback.ph,2023-10-09 12:43:57,4,malaysia,10.0.202.253,5.600,5.328,31.254
shopback.ph,2023-10-09 12:43:57,5,malaysia,202.161.43.227,341.567,39.811,25.005
shopback.ph,2023-10-09 12:43:57,6,malaysia,202.161.59.5,8.307,23.759,5.857
shopback.ph,2023-10-09 12:43:57,7,malaysia,203.116.191.217,7.354,7.631,9.952
shopback.ph,2023-10-09 12:43:57,9,malaysia,203.118.6.198,9.988,6.680,14.012
shopback.ph,2023-10-09 12:43:57,10,malaysia,162.158.160.230,15.765,11.964,39.205
shopback.ph,2023-10-09 12:43:57,11,malaysia,172.70.146.3,25.476,,
shopback.ph,2023-10-09 12:43:57,11.1,malaysia,162.158.104.3,11.285,,
shopback.ph,2023-10-09 12:43:57,11.2,malaysia,172.70.144.3,32.729,,
shopback.ph,2023-10-09 12:43:57,12,malaysia,172.67.68.93,8.071,5.593,7.243
shopback.co.id,2023-10-09 12:44:02,1,malaysia,10.119.0.18,9.682,193.769,5.792
shopback.co.id,2023-10-09 12:44:02,2,malaysia,10.172.1.113,7.412,4.291,6.998
shopback.co.id,2023-10-09 12:44:02,3,malaysia,10.172.1.9,5.709,4.562,10.862
shopback.co.id,2023-10-09 12:44:02,4,malaysia,10.0.202.253,6.994,4.054,4.796
shopback.co.id,2023-10-09 12:44:02,5,malaysia,202.161.43.227,42.708,27.589,19.507
shopback.co.id,2023-10-09 12:44:02,6,malaysia,202.161.59.5,8.494,4.113,5.520
shopback.co.id,2023-10-09 12:44:02,7,malaysia,203.116.191.217,7.187,6.157,4.064
shopback.co.id,2023-10-09 12:44:02,9,malaysia,203.118.6.198,127.848,17.028,8.050
shopback.co.id,2023-10-09 12:44:02,10,malaysia,162.158.160.230,12.977,6.930,7.261
shopback.co.id,2023-10-09 12:44:02,11,malaysia,172.70.144.3,9.218,,
shopback.co.id,2023-10-09 12:44:02,11.1,malaysia,172.70.140.3,9.094,,
shopback.co.id,2023-10-09 12:44:02,11.2,malaysia,162.158.104.3,25.132,,
shopback.co.id,2023-10-09 12:44:02,12,malaysia,104.26.14.194,12.440,11.455,6.161
shopback.com,2023-10-09 12:44:07,1,malaysia,10.119.0.18,11.212,4.651,5.443
shopback.com,2023-10-09 12:44:07,2,malaysia,10.172.1.113,11.409,38.903,5.399
shopback.com,2023-10-09 12:44:07,3,malaysia,10.172.1.9,6.877,5.894,204.900
shopback.com,2023-10-09 12:44:07,4,malaysia,10.0.202.253,9.599,7.934,5.272
shopback.com,2023-10-09 12:44:07,5,malaysia,202.161.43.227,30.203,28.258,21.496
shopback.com,2023-10-09 12:44:07,6,malaysia,202.161.59.5,8.398,4.212,5.737
shopback.com,2023-10-09 12:44:07,7,malaysia,203.116.191.217,7.236,4.348,5.877
shopback.com,2023-10-09 12:44:07,9,malaysia,203.118.6.198,33.006,14.478,8.532
shopback.com,2023-10-09 12:44:07,10,malaysia,162.158.160.230,32.810,9.927,22.444
shopback.com,2023-10-09 12:44:07,11,malaysia,162.158.168.2,12.648,,
shopback.com,2023-10-09 12:44:07,11.1,malaysia,172.70.146.3,13.955,,
shopback.com,2023-10-09 12:44:07,11.2,malaysia,172.70.144.3,47.705,,
shopback.com,2023-10-09 12:44:07,12,malaysia,104.26.15.122,11.059,6.527,6.770
shopback.co.th,2023-10-09 12:44:12,1,malaysia,10.119.0.18,7.885,5.331,5.805
shopback.co.th,2023-10-09 12:44:12,2,malaysia,10.172.1.113,35.708,6.694,4.457
shopback.co.th,2023-10-09 12:44:12,3,malaysia,10.172.1.9,8.237,6.998,4.205
shopback.co.th,2023-10-09 12:44:12,4,malaysia,10.0.202.253,6.573,3.628,5.276
shopback.co.th,2023-10-09 12:44:12,5,malaysia,202.161.43.227,31.577,43.165,26.596
shopback.co.th,2023-10-09 12:44:12,6,malaysia,202.161.59.5,7.479,7.586,16.210
shopback.co.th,2023-10-09 12:44:12,7,malaysia,203.116.191.217,76.534,194.195,16.496
shopback.co.th,2023-10-09 12:44:12,9,malaysia,203.118.6.198,162.354,11.928,21.328
shopback.co.th,2023-10-09 12:44:12,10,malaysia,162.158.160.230,17.686,10.393,9.682
shopback.co.th,2023-10-09 12:44:12,11,malaysia,162.158.160.19,19.560,,
shopback.co.th,2023-10-09 12:44:12,11.1,malaysia,162.158.104.3,10.147,6.527,
shopback.co.th,2023-10-09 12:44:12,12,malaysia,104.26.5.179,9.828,7.229,7.354
goshopback.vn,2023-10-09 12:44:17,1,malaysia,10.119.0.18,10.349,6.151,5.785
goshopback.vn,2023-10-09 12:44:17,2,malaysia,10.172.1.113,7.148,32.424,103.267
goshopback.vn,2023-10-09 12:44:17,3,malaysia,10.172.1.9,45.506,4.844,4.175
goshopback.vn,2023-10-09 12:44:17,4,malaysia,10.0.202.253,6.775,5.604,3.774
goshopback.vn,2023-10-09 12:44:17,5,malaysia,202.161.43.227,29.147,19.022,112.532
goshopback.vn,2023-10-09 12:44:17,6,malaysia,202.161.59.5,11.059,6.332,6.281
goshopback.vn,2023-10-09 12:44:17,7,malaysia,203.116.191.217,7.078,5.747,31.541
goshopback.vn,2023-10-09 12:44:17,9,malaysia,203.118.6.198,37.217,30.025,5.063
goshopback.vn,2023-10-09 12:44:17,10,malaysia,162.158.160.230,7.783,43.664,44.906
goshopback.vn,2023-10-09 12:44:17,11,malaysia,162.158.39.3,17.631,,
goshopback.vn,2023-10-09 12:44:17,11.1,malaysia,172.70.144.3,8.506,7.368,
goshopback.vn,2023-10-09 12:44:17,12,malaysia,104.26.12.204,12.003,7.366,12.545
taobao.com,2023-10-09 12:44:45,1,malaysia,10.119.0.18,19.040,4.354,5.614
taobao.com,2023-10-09 12:44:45,2,malaysia,10.172.1.113,5.869,4.041,6.264
taobao.com,2023-10-09 12:44:45,3,malaysia,10.172.1.9,10.295,3.716,5.306
taobao.com,2023-10-09 12:44:45,4,malaysia,10.0.202.253,7.817,5.831,32.644
taobao.com,2023-10-09 12:44:45,5,malaysia,202.161.43.227,241.410,33.335,24.034
taobao.com,2023-10-09 12:44:45,6,malaysia,202.161.59.5,8.930,8.300,6.831
taobao.com,2023-10-09 12:44:45,7,malaysia,203.116.191.217,17.226,4.353,11.347
taobao.com,2023-10-09 12:44:45,8,malaysia,203.118.6.125,50.514,,
taobao.com,2023-10-09 12:44:45,10,malaysia,203.118.7.94,184.487,5.399,
taobao.com,2023-10-09 12:44:45,10.1,malaysia,203.118.3.69,7.912,,
taobao.com,2023-10-09 12:44:45,11,malaysia,210.176.138.173,10.977,6.865,6.716
taobao.com,2023-10-09 12:44:45,17,malaysia,64.125.21.89,180.392,433.677,326.784
taobao.com,2023-10-09 12:44:45,18,malaysia,64.125.14.46,179.973,,
taobao.com,2023-10-09 12:44:45,18.1,malaysia,64.125.14.78,345.235,563.712,
taobao.com,2023-10-09 12:44:45,19,malaysia,202.97.59.105,222.983,,
taobao.com,2023-10-09 12:44:45,20,malaysia,202.97.54.73,396.524,,
aliexpress.com,2023-10-09 12:45:20,1,malaysia,10.119.0.18,8.485,3.577,5.250
aliexpress.com,2023-10-09 12:45:20,2,malaysia,10.172.1.113,7.161,4.952,4.670
aliexpress.com,2023-10-09 12:45:20,3,malaysia,10.172.1.9,34.165,3.591,4.113
aliexpress.com,2023-10-09 12:45:20,4,malaysia,10.0.202.253,4.971,5.657,5.346
aliexpress.com,2023-10-09 12:45:20,5,malaysia,202.161.43.227,181.200,19.297,13.975
aliexpress.com,2023-10-09 12:45:20,6,malaysia,202.161.59.5,7.167,7.540,6.336
aliexpress.com,2023-10-09 12:45:20,7,malaysia,203.116.191.217,8.226,33.510,6.492
aliexpress.com,2023-10-09 12:45:20,9,malaysia,203.118.6.198,40.016,6.717,7.282
aliexpress.com,2023-10-09 12:45:20,10,malaysia,203.116.7.26,10.454,6.713,5.250
dhgate.com,2023-10-09 12:45:58,1,malaysia,10.119.0.18,14.018,8.514,34.712
dhgate.com,2023-10-09 12:45:58,2,malaysia,10.172.1.113,5.451,4.224,13.265
dhgate.com,2023-10-09 12:45:58,3,malaysia,10.172.1.9,8.822,168.987,14.258
dhgate.com,2023-10-09 12:45:58,4,malaysia,10.0.202.253,10.360,4.407,5.755
dhgate.com,2023-10-09 12:45:58,5,malaysia,202.161.43.227,37.533,19.427,37.898
dhgate.com,2023-10-09 12:45:58,6,malaysia,202.161.59.5,15.482,38.241,7.085
dhgate.com,2023-10-09 12:45:58,7,malaysia,203.116.191.217,32.718,9.405,9.829
dhgate.com,2023-10-09 12:45:58,10,malaysia,203.118.3.83,213.081,,
dhgate.com,2023-10-09 12:45:58,10.1,malaysia,203.116.3.50,7.077,,
dhgate.com,2023-10-09 12:45:58,10.2,malaysia,203.118.3.83,10.441,,
dhgate.cn,2023-10-09 12:46:14,1,malaysia,10.119.0.18,110.019,5.327,6.426
dhgate.cn,2023-10-09 12:46:14,2,malaysia,10.172.1.113,7.037,5.335,9.116
dhgate.cn,2023-10-09 12:46:14,3,malaysia,10.172.1.9,9.129,3.805,6.040
dhgate.cn,2023-10-09 12:46:14,4,malaysia,10.0.202.253,6.891,4.830,4.107
dhgate.cn,2023-10-09 12:46:14,5,malaysia,202.161.43.227,24.195,18.780,21.320
dhgate.cn,2023-10-09 12:46:14,6,malaysia,202.161.59.5,37.266,5.389,13.178
dhgate.cn,2023-10-09 12:46:14,7,malaysia,203.116.191.217,10.951,236.675,7.113
dhgate.cn,2023-10-09 12:46:14,9,malaysia,203.118.5.98,118.636,5.909,8.961
dhgate.cn,2023-10-09 12:46:14,10,malaysia,27.111.228.228,9.481,6.178,6.761
dhgate.cn,2023-10-09 12:46:14,11,malaysia,223.120.22.133,41.705,,
dhgate.cn,2023-10-09 12:46:14,11.1,malaysia,223.120.2.45,46.666,,
dhgate.cn,2023-10-09 12:46:14,11.2,malaysia,223.120.22.133,41.212,,
dhgate.cn,2023-10-09 12:46:14,12,malaysia,223.120.22.110,69.917,,
dhgate.cn,2023-10-09 12:46:14,12.1,malaysia,223.120.22.106,71.027,,
dhgate.cn,2023-10-09 12:46:14,12.2,malaysia,223.120.22.110,91.734,,
dhgate.cn,2023-10-09 12:46:14,13,malaysia,221.183.89.170,69.844,186.250,
dhgate.cn,2023-10-09 12:46:14,13.1,malaysia,221.183.89.174,70.322,,
dhgate.cn,2023-10-09 12:46:14,14,malaysia,221.183.89.69,70.430,,
dhgate.cn,2023-10-09 12:46:14,15,malaysia,221.183.89.14,156.253,,
dhgate.cn,2023-10-09 12:46:14,15.1,malaysia,221.183.89.46,69.024,,
dhgate.cn,2023-10-09 12:46:14,15.2,malaysia,221.183.89.14,81.074,,
dhgate.cn,2023-10-09 12:46:14,16,malaysia,221.183.37.133,162.135,,
dhgate.cn,2023-10-09 12:46:14,16.1,malaysia,221.183.37.217,110.471,97.430,
dhgate.cn,2023-10-09 12:46:14,17,malaysia,221.183.94.42,97.338,95.907,
dhgate.cn,2023-10-09 12:46:14,17.1,malaysia,221.183.94.38,168.650,,
dhgate.cn,2023-10-09 12:46:14,18,malaysia,221.183.95.54,233.888,,
dhgate.cn,2023-10-09 12:46:14,18.1,malaysia,221.183.123.10,238.601,,
dhgate.cn,2023-10-09 12:46:14,18.2,malaysia,219.158.40.17,111.375,,
dhgate.cn,2023-10-09 12:46:14,19,malaysia,219.158.109.189,104.951,105.540,107.732
dhgate.cn,2023-10-09 12:46:14,20,malaysia,125.33.186.130,180.289,,
dhgate.cn,2023-10-09 12:46:14,20.1,malaysia,61.49.214.14,117.401,,
dhgate.cn,2023-10-09 12:46:14,20.2,malaysia,202.96.12.186,117.709,,
ezbuy.sg,2023-10-09 12:46:48,1,malaysia,10.119.0.18,9.204,4.704,6.598
ezbuy.sg,2023-10-09 12:46:48,2,malaysia,10.172.1.113,8.967,5.781,3.741
ezbuy.sg,2023-10-09 12:46:48,3,malaysia,10.172.1.9,5.544,4.189,4.205
ezbuy.sg,2023-10-09 12:46:48,4,malaysia,10.0.202.253,5.556,5.746,3.092
ezbuy.sg,2023-10-09 12:46:48,5,malaysia,202.161.43.227,19.645,21.170,45.061
ezbuy.sg,2023-10-09 12:46:48,6,malaysia,202.161.59.5,5.703,4.649,6.531
ezbuy.sg,2023-10-09 12:46:48,7,malaysia,203.116.191.217,7.962,6.591,5.311
ezbuy.sg,2023-10-09 12:46:48,9,malaysia,203.118.4.135,9.882,6.148,7.041
ezbuy.sg,2023-10-09 12:46:48,10,malaysia,203.117.32.126,8.614,7.710,7.639
ezbuy.my,2023-10-09 12:47:24,1,malaysia,10.119.0.18,7.070,8.056,6.948
ezbuy.my,2023-10-09 12:47:24,2,malaysia,10.172.1.113,7.439,3.980,8.592
ezbuy.my,2023-10-09 12:47:24,3,malaysia,10.172.1.9,32.303,163.445,6.107
ezbuy.my,2023-10-09 12:47:24,4,malaysia,10.0.202.253,14.357,8.842,7.987
ezbuy.my,2023-10-09 12:47:24,5,malaysia,202.161.43.227,29.637,33.016,17.553
ezbuy.my,2023-10-09 12:47:24,6,malaysia,202.161.59.5,6.757,7.371,5.384
ezbuy.my,2023-10-09 12:47:24,7,malaysia,203.116.191.217,6.379,18.725,9.541
ezbuy.my,2023-10-09 12:47:24,9,malaysia,203.118.4.135,9.286,,
ezbuy.my,2023-10-09 12:47:24,9.1,malaysia,203.118.6.230,7.104,,
ezbuy.my,2023-10-09 12:47:24,9.2,malaysia,203.118.4.135,11.299,,
ezbuy.my,2023-10-09 12:47:24,10,malaysia,203.117.32.126,11.757,30.974,8.641
jd.com,2023-10-09 12:47:53,1,malaysia,10.119.0.18,27.208,32.611,17.438
jd.com,2023-10-09 12:47:53,2,malaysia,10.172.1.113,15.776,15.014,370.890
jd.com,2023-10-09 12:47:53,3,malaysia,10.172.1.9,21.810,14.462,314.624
jd.com,2023-10-09 12:47:53,4,malaysia,10.0.202.253,7.979,6.535,7.518
jd.com,2023-10-09 12:47:53,5,malaysia,202.161.43.227,61.709,31.167,33.215
jd.com,2023-10-09 12:47:53,6,malaysia,202.161.59.5,20.135,21.499,15.650
jd.com,2023-10-09 12:47:53,7,malaysia,203.116.191.217,72.189,236.757,16.527
jd.com,2023-10-09 12:47:53,8,malaysia,203.118.6.125,90.210,,
jd.com,2023-10-09 12:47:53,10,malaysia,203.118.3.69,161.638,24.378,11.682
